node_id,landuse_type,area_sqm,longitude,latitude
000,4,31.716460096416995,233937.01632204317,902459.4778600859
001,4,256.6499502272345,233931.32727886495,902421.7294392677
002,0,115.91918146423995,234016.13865160185,902315.800740417
003,0,199.49857828440145,234084.16546974686,902238.2598084358
004,0,163.38640056736767,234564.9442642588,902243.1512471538
005,0,138.81507666083053,234062.09608558269,902238.4379363969
006,0,164.52242200489854,234316.67534864854,902236.8385575938
007,0,84.90840964205563,234181.33268029185,902243.3840803021
008,0,127.07971878070384,234069.07429084473,902237.4102366441
009,0,137.78784883674234,234324.5682305221,902237.2889977461
010,0,436.08551762485877,234116.55293847175,902232.352937028
011,0,143.01599428709596,234076.1003598989,902236.1608711937
012,0,219.01861287094653,234715.2592854798,902239.7562123638
013,0,247.0713013135828,234331.4336279438,902229.7628150912
014,0,225.00570839922875,234339.20992852224,902228.7119552991
015,0,107.12232042010874,234037.31805230622,902237.2680129815
016,4,1580.4681360982358,234437.47705211243,901808.8955777473
017,0,96.83180646272376,234498.30828970272,902104.3950920502
018,0,864.2201383870561,234227.645902647,902092.1790856256
019,1,138.10798275191337,234680.19308340937,902100.385098533
020,0,148.9342846861109,234576.51814924975,902103.5260251279
021,1,1714.0144896339625,234706.1100806766,902079.6664340107
022,0,385.77282983227633,234510.198150436,902094.7662787262
023,0,100.3174220584333,234126.0580206403,902103.1453990936
024,0,124.36077124346048,234437.81900570873,902101.1376509636
025,0,171.49554712651297,234159.405105467,902098.9498298335
026,0,241.01792729925364,234247.18781487024,902092.116347941
027,0,86.48959361482412,234398.53475958708,902099.3422512398
028,0,216.65977788716555,234596.30582452315,902097.3869666045
029,0,221.31471389904618,234120.26458413212,902096.6957926704
030,0,125.64168895978946,234256.88847943125,902094.9605235511
031,0,89.14765427354723,234408.21697834265,902097.6933623333
032,-1,907.2247091103345,234198.42016063686,902298.9977371446
033,0,201.76064209919423,234294.24932594618,902310.9182240071
034,0,208.2677778066718,234605.60489822246,902111.0036508507
035,0,82.84400633815676,234128.59121710822,902117.4780104206
036,0,155.31288998539094,234407.72021948846,902115.6452660839
037,0,222.96603128872812,234390.31172857445,902108.1599578875
038,0,65.07316865562461,234153.99511444438,902112.258061144
039,0,217.43890663329512,234439.4772545255,902111.9855461763
040,0,74.5403313478455,234158.4150823965,902111.6834022744
041,0,75.50485214265063,234163.08795207273,902110.6384770208
042,0,330.0395324283745,234541.89241021732,902109.5507208006
043,0,678.4342318417039,234641.82879071496,902106.2811656595
044,0,85.470028182026,234168.17642256393,902109.904073344
045,0,224.6644500112161,234449.47547949286,902101.7188234692
046,0,239.48178402660415,234173.5447091287,902101.4724444567
047,0,85.51666519232094,234127.77995383306,902112.707516231
048,4,318.39398652873933,233948.5820645197,902434.5764358738
049,4,420.9308250900358,233966.6032157726,902453.4001142625
050,1,461.9836600776762,233991.76478741487,902441.955764227
051,4,160.92251738673076,234004.29684603054,902445.5812808822
052,4,140.2035473641008,234011.86095341967,902444.1320553739
053,-1,1192.9650120325387,233962.08494247915,902421.4140355175
054,4,124.13752644695342,234067.52583807817,902436.2746023764
055,4,264.19943857367616,234120.6211259193,902426.6289727205
056,0,142.03304716851562,234004.91963953676,902430.8634794076
057,4,92.71481170970947,234142.53832453262,902424.8441014852
058,4,89.00384114077315,234148.6022350768,902423.8691645021
059,4,143.83826891053468,234153.9874406453,902418.9678229125
060,4,242.61705114878714,234162.2415342164,902417.4813009256
061,0,205.66834172792733,234037.65235212565,902422.6634904046
062,0,210.4857409166434,234061.58198492494,902420.8525690893
063,0,580.4875272875652,233983.71419497806,902411.4192986505
064,4,245.05329512339085,234172.68106680046,902416.0001308777
065,0,139.69022241327912,234003.1700136081,902421.9614326049
066,0,117.03299008309841,234072.74177911182,902419.1207129601
